vardekod,vardebenamning
675,"MED DOKTORSEXAMEN ENL NYA SYSTEMET FR O M 1969, DOKTORS EXAMEN I MEDICINSK VETENSKAP"
676,ODONT DOKTORSEXAMEN ENL NYA SYSTEMET FR O M 1969
677,FARM DOKTORSEXAMEN ENL NYA SYSTEMET FR O M 1969
678,VET MED DOKTORSEXAMEN ENL NYA SYSTEMET FR O M 1969
679,ANNAN OCH OSPECIFICERAD HIT HÖRANDE FORSKARUTBILDNING
699,OSPECIFICERAD UTBILDNING FÖR VÅRDYRKEN
731,UTBILDNING FÖR LANTBRUK VID GYMNASIESKOLAN/KOMVUX/AMU ELLER MOTSV
732,"UTBILDNING FÖR TRÄDGÅRD VID GYM NASIESKOLAN, KOMVUX/AMU"
733,UTBILDNING FÖR SKOGSBRUK VID GYMNASIESKOLA/KOMVUX/AMU
734,JAKT OCH DJURVÅRDSUTBILDNING
735,UTBILDNING I FISKE OCH FISKODLING
738,ANNAN HÖGST 2-ÅRIG HITHÖRANDE UTBILDNING
739,OSPECIFICERAD HÖGST 2-ÅRIG HIT HÖRANDE UTBILDNING
741,LANTBRUKSUTBILDNING
742,TRÄDGÅRDSSUTBILDNING (trädgårdsmästare)  Påbyggndadsutbildning (Pu) i gymnasieskolan.
743,SKOGSBRUKSUTBILDNING (Skogsskol-/skogsinstitututbildn) (se kod 754)
744,"JAKTVÅRDSUTBILDNING Utbildning vid Öster-Malma jaktvårdsskola, högre kurs"
745,FISKEOCH VATTENVÅRD  (Fiskeritjänstemannautbildning) (se kod 755)
746,NATURBRUKSUTBILDNING
748,ANNAN HITHÖRANDE UTBILDNING LÄNGRE ÄN 2 ÅR
749,OSPECIFICERAD HITHÖRANDE UTBILD NING LÄNGRE ÄN 2 ÅR
751,Lantmästarutbildning
752,TRÄDGÅRDSTEKNIKERUTBILDNING. TRÄDGÅRDSOCH LANDSKAPSINGENJÖRER
753,SKOGSMÄSTARUTBILDNING
754,SKOGSTEKNIKERUTBILDNING
755,FISKEVÅRDSUTBILDNING
756,HÖGSKOLEEXAMEN (generell examen om minst 80 poäng f.o.m. 1993) kod 75600.  Övriga koder inom 756 avser ÄMNEN INOM LANTOCH SKOSBRUK VID UNIVERSITET ELLER HÖGSKOLA OM MINST 20 POÄNG.
758,ANNAN HITHÖRANDE UTBILDNING MINDRE ÄN 3 ÅR
759,OSPECIFICERAD HITHÖRANDE UTBILD NING MINDRE ÄN 3 ÅR
761,AGRONOMUTBILDNING
762,HORTONOMUTBILDNING INKL LAND SKAPSARKITEKTUTBILDNING.
763,JÄGMÄSTARUTBILDNING INKL TIDIGARE FORSTMÄSTARUTBILDNING.
764,SKOGSMÄSTARUTBILDNING. KANDIDAT-/MAGISTEREXAMEN.
768,ANNAN HITHÖRANDE UTBILDNING 3 ÅR ELLER LÄNGRE  För klassificering av enstaka kurser se avsnitt 756.
769,OSPECIFICERAD HITHÖRANDE UTBILD NING 3 ÅR ELLER LÄNGRE
771,AGR LIC UTBILDNING
772,AGR DOKTORSGRAD ENL ÄLDRE SYSTEM
773,SKOG LIC UTBILDNING
774,SKOG DOKTORSGRAD ENL ÄLDRE SYSTEM
775,AGR DOKTORSEXAMEN ENL NYA SYSTEMET FR O M 1969
776,SKOG DOKTORSEXAMEN ENL NYA SYSTEMET FR O M 1969
778,ANNAN HITHÖRANDE FORSKARUTBILDNING
779,OSPECIFICERAD HITHÖRANDE FORSKARUTBILDNING
799,"OSPECIFICERAD UTBILDNING FÖR LANTBRUK, TRÄDGÅRD, SKOGSBRUK OCH FISKE"
830,BRANDFÖRSVARSUTBILDNING (utan föregående yrkesutbildning) Utbildningen har upphört  Se kod 840
831,SKORSTENSFEJARUTBILDNING
832,"TILLSYNSPERSONAL,VÄKTAROCH TULLBEVAKNINGSUTBILDNING"
833,KONSUMTIONSUTBILDNING
834,UTBILDNING FÖR STORHUSÅLL INKL RESTAURANGKÖK
835,UTBILDNING FÖR HOTELL OCH RESTAURANG EXKL KÖKSPERSONAL
836,UTBILDNING FÖR HYGIEN OCH SKÖN HETSVÅRD
837,"UTBILDNING FÖR KLÄDVÅRDS-, LOKALVÅRDSOCH SKOVÅRDSPERSONALM M"
838,ANNAN HÖGST 2-ÅRIG HITHÖRANDE UTBILDNING
839,OSPECIFICERAD HÖGST 2-ÅRIG HIT HÖRANDE UTBILDNING
840,"BRANDFÖRSVARSOCH SKORSTENSFEJARUTBILDNING, BRANDMÄSTARUTBILDNING"
841,POLISASSISTENTUTBILDNING) SE KOD 851
842,TULLMÄSTARUTBILDNING OCH TULL KONTORISTUTBILDNING MM Utbildning vid Tullskolan
843,PLUTONSOFFICERSUTBILDNING (EJ SPEC TEKNISK)
844,PLUTONSOFFICERSUTBILDNING (TEKNISK)
845,"UTBILDNING AV FÖRESTÅNDARPERSONAL INOM STORHUSHÅLL, HOTELL OCH RESTAURANG"
846,HUSHÅLLSTEKNIKERUTBILDNING
847,UTBILDNING FÖR HYGIEN OCH SKÖN HETSVÅRD
848,ANNAN HITHÖRANDE UTBILDNING
849,OSPECIFIcERAD HITHÖRANDE UTBILDNING
850,"BRANDINGENJÖRSUTBILNING (OBS yrkesexamen f.o.m. 1993, om fattande 120 poäng, kodas på 860)"
851,POLISUTBILDNING
852,TULLTAXERAR/-TULLKAMMARSKRIVARUTBILDNING
853,KOMPANIOFFICERSUTBILDNING (EJ SPEC TEKNISKT)
854,KOMPANIOFFICERSUTBILDNING (TEK NISK
855,"UTBILDNING AV YRKESOFFICERER, ENL NY BEFÄLSORDNING (NBO) 1983-06-01"
856,VIDAREUTBILDNING FÖR KOMPANI OFFICERARE
857,"UTBILDNING I KOSTOCH NÄRINGS EKONOMI SAMT UTBILDNING FÖR STORHUSHÅLL, HOTELL OCH RESTURANG"
858,HÖGSKOLEEXAMEN
859,OSPECIFICERAD HITHÖRANDE UTBILD NING MINDRE ÄN 3 ÅR
860,POLISCHEFSUTBILDNING
861,REGEMENTOFFICERSUTBILDNING
862,MILITÄR FACKUTBILDNING
863,HÖGRE VIDAREUTBILDNING FÖR REGE MENTSOFFICERARE
864,YRKESOFFICERSUTBILDNING BASERAD PÅ GRUNDEXAMINA VID UNIVERSITET OCH HÖGSKOLOR
865,UTBILDNING I KOSTOCH NÄRINGS EKONOMI
866,UTBILDNING AV YRKESOFFICERER SAMT RESERVOFFICERSUTBILDNING
867,HÖGRE UTBILDNING AV YRKESOFFICER ENL NY BEFÄLSORDNING (NBO):1983-06-01 SAMT HÖGRE TOTALFÖRSVARSUTBILDNING
868,ANNAN HITHÖRANDE UTBILDNING 3 ÅR ELLER LÄNGRE
869,OSPECIFICERAD HITHÖRANDE UTBILD NING 3 ÅR ELLER LÄNGRE
870,YRKESOFFICERSUTBILDNIING EFTER MILITÄRHÖGSKOLANS HÖGRE KURS
871,MILITÄR FACKUTBILDNING BASERAD PÅ CIVIL FORSKARUTBILDNING
878,ANNAN HITHÖRANDE FORSKARUTBILD NING (MOTSV)
879,OSPECIFICERAD HITHÖRANDE FORSKARUTBILDNING (MOTSV)
899,"OSPECIFICERAD UTBILDNING FÖR SERVICEYRKEN, CIVIL BEVAKNING, SAMT MILITÄR TJÄNST"
900,UTBILDNING SAKNAS
930,FACKSKOLUTBILDNING
931,VERKSUTBILDNING
934,"YRKESSKOLUTBILDNING OCH GYMNA SIESKOLUTBILDNIN, OSPEC"
938,ANNAN HITHÖRANDE UTBILDNING
939,OSPECIFICERAD GYMNASIAL UTBILDNING HÖGST 2-ÅRIG
940,"3-ÅRIG GYMNASIESKOLA , 3-ÅRIGT GYMNASIUM OCH KOMVUX etapp 3."
941,VERKSUTBILDNING
944,YRKESSKOLUTBILDNING OCH MOTSV
948,ANNAN HITHÖRANDE UTBILDNING
951,VERKSUTBILDNING
956,Koder inom 956 avser dels OSPECIFICERADE ÄMNEN VID  UNIVERSITET ELLER HÖGSKOLA OM MINST 20 POÄNG dels OSPECIFICERAD HÖGSKOLEEXAMEN (generell examen om minst 80 poäng f.o.m. 1993)
958,ANNAN HITHÖRANDE UTBILDNING MINDRE ÄN 3 ÅR
961,VERKSUTBILDNING
966,"FIL KAND UTBILDNING, KANDIDAT EXAMEN MOTSV"
967,"FIL MAG UTBILDNING, MAGISTEREXAMEN"
968,ANNAN HITHÖRANDE UTBILDNING 3 ÅR ELLER LÄNGRE
973,FIL LIC UTBILDNING
974,FIL DOKTORSGRAD OCH FIL DR OSPEC
975,FIL DOKTORSEXAMEN FR O M 1969
978,ANNAN HITHÖRANDE UTBILDNING
985,ANNAN HITHÖRANDE UTBILDNING
990,UTBILDNING OSPECIFICERAD TILL INRIKTNING OCH NIVÅ
01100,Folkskolutbildning högst 5 år
01110,Folkskolutbildning 6 år
01120,Folkskolutbildning 7 år
01130,Folkskolutbildning 8 år
01188,Annan folkskoleutb
01199,Folkskoleutb el avbrutna stud vid flick- el realsk
01888,Annan allmän obligatorisk grundutbildning
01999,Ospec allmän obligatorisk grundutbildning
02000,Grundskolutbildning 9 g
02010,Grundskolutbildning 9 t
02020,Grundskolutbildning 9 h
02030,Grundskolutbildning 9 m
02040,Grundskolutbildning 9 s
02050,Grundskolutbildning 9 pr
02060,Grundskolutbildning 9 tp
02070,Grundskolutbildning 9 ha 9 ht
02088,Annan grundskolutb
02099,"Grundskola, folkskola, enhetsskola eller folkhögsk"
02100,Folkskolutbildning 9 år
02188,Annan folkskolutb
02199,Ospec folkskolutb
02200,Enhetsskolutbildning 9 g
02210,Enhetsskolutbildning 9 a
02220,Enhetsskolutbildning 9 y
02288,Annan enhetsskolutb
02299,Ospec enhetsskolutb
02300,Realskolutbildning allmän linje
02310,Realskolutbildning teknisk linje
02320,Realskolutbildning handelslinje
02330,Realskolutbildning huslig linje
02340,Realskolutbildning skogs- och jordbr.tekn. linje
02350,Realskolutbildning sjöfartslinje
02388,"Annan realskola, högre folkskola"
02399,Ospec realskolutbildning
02400,Folkhögskolutbildning sommarkurs
02410,Folkhögskolutbildning 1 årig vinterkurs
02420,Folkhögskolutbildning 2 årig vinterkurs
02488,"Annan folkhögskoleutbildning, högst två-årig"
02499,"Ospec folkhögskoleutbildning, högst två-årig"
02500,Förberedande teknisk utbildning
02588,Annan förberedande teknisk utbildning
02599,Ospec förberedande teknisk utbildning
02888,Annan allmäm utbildning
02999,Ospec allmän utbildning
03000,Gymn el fackskutb 2 år soc linje språkl gren
03001,Gymn. el facksk.utb. 2 år soc. linje naturv gren
03002,Gymn. el facksk.utb. 2 år soc. linje samhvet gren
03003,Gymn. el facksk.utb. 2 år soc. linje kons-ekon gr
03004,Gymn. el facksk.utb. 2 år soc. linje estetisk var
03008,Gymn. el fackskoleutbildning social linje
03009,Gymn. el fackskoleutbildning social linje
03099,Gymn. el fackskoleutbildning social linje
03100,Normalskolkompetens allmän linje
03110,Normalskolkompetens humanistisk linje
03120,Normalskolkompetens reallinje
03188,"Normalskolkompetens (flickskoleutbildning), annan"
03199,"Normalskolkompetens (flickskoleutbildning), ospec"
03410,Folkhögskoleutbildning 1-årig
03420,Folkhögskoleutbildning 2-årig
03430,Folkhögskoleutbildning 3-årig
03488,Folkhögskoleutbildning (2-årig gymn.kompetens)
03499,Folkhögskoleutbildning (2-årig gymn.kompetens)
03510,Komvux avgbet 2 hum- samhvetenskap sektor
03520,Komvux avgbet 2 naturvetenskaplig sektor
03599,Komvux avgbetyg 2
03888,"Annan gymnasial utbildning, högst 2 årig"
03999,"Ospec gymnasial utbildning, högst 2 årig"
04000,Gymnasieskolan hum linje halvklassisk variant
04001,Gymnasieskolan hum linje helklassisk variant
04002,Gymnasieskolan hum linje social variant
04003,Gymnasieskolan hum linje estetisk variant
04004,"Samhällsvetenskapsprogrammet, humanistisk gren"
04008,Gymnasieskolan hum linje
04009,Gymnasieskolan hum linje
04010,Gymnasieskolan samhvet linje estetisk variant
04011,Gymnasieskolan samhvet linje social variant
04012,"Samhällsvetenskapsprogrammet, samhällsvet. gren"
04018,Gymnasieskolan samhvetenskaplig linje
04019,Gymnasieskolan samhvetenskaplig linje
04020,Gymnasieskolan naturv linje datateknisk variant
04021,Gymnasieskolan naturv linje kommunikat variant
04022,Gymnasieskolan naturv linje miljövtekn variant
04023,Gymnasieskolan naturv linje naturvetesk variant
04024,Gymnasieskolan naturv linje energivariant
04025,Gymnasieskolan naturv linje hälsovariant
04026,"Naturvetenskapsprogrammet, gren naturvetenskap"
04028,"Gymnasieskolan naturv linje, annan var"
04029,"Gymnasieskolan naturv linje, ospec var"
04030,"Studentexamen, allmän linje social gren"
04031,"Studentexamen, allmän linje språkl gren"
04038,"Studentexamen, allmän linje, annan gren"
04039,"Studentexamen, allmän linje, ospec gren"
04040,"Studentexamen, latin linje halvklassisk gren"
04041,"Studentexamen, latin linje helklassisk gren"
04042,"Studentexamen, latin linje nyspråklig gren"
04048,"Studentexamen, latin linje, annan gren"
04049,"Studentexamen, latin linje, ospec gren"
04050,"Studentexamen, reallinje biologisk gren"
04051,"Studentexamen, reallinje matematisk gren"
04052,"Studentexamen, reallinje nyspråklig gren"
04053,"Studentexamen, reallinje social gren"
04058,"Studentexamen, reallinje,annan gren"
04059,"Studentexamen, reallinje, ospec gren"
04081,Internationell gymnasieutbildning
04088,Annan studentexamen eller gymnasieskolutbildning
04091,Hum/Sam/Ekonom-komplettering
04092,Naturvet/Teknisk-komplettering
04099,Ospec. studentexamen eller gymnasieskolutbildning
04400,3-årig folkhögskolutbildning univ.behörighet
04488,Annan folkhögskolutbildning (univers.behörighet)
04499,Ospec folkhögskolutbildning (univers.behörighet)
04510,Komvux avgbet 3 hum- samhvetenskaplig sektor
04520,Komvux avgbet 3 naturvetenskaplig sektor
04599,Komvux avgångsbetyg 3
04888,Annan gymnasial utbildning
04999,Ospec gymnasial utbildning
13100,Grundläggande skådespelarutbildning
13110,Grundläggande dansutbildning
13111,2-årig speckurs för yrkesdansare
13120,2-årig scenisk- formkonstnärlig utbildning
13188,Annan scenisk utbildning (grundläggande utb)
13199,Ospec scenisk utbildning (grundläggande utb)
13200,Grundläggande konstnärlig tvärutbildning
13201,Bildkonstnärlig utbildning
13202,Formkonstnärlig utbildning
13203,"Konsthantverk, utbildning i"
13208,Annan bild/formkonstnärlig utbildning
13209,Ospec bild/formkonstnärlig utbildning
13210,Textilkonstnärlig tvärutbildning
13211,Textil- o modeteckning/mönster
13212,Konstsömnad/konstväv/knyppling
13218,Annan textilkonstnärlig utbildning
13219,Ospec textilkonstnärlig utbildning
13220,Reklam/bokhantverk tvärutbildning
13221,Dekoratörsutbildning
13222,Utbildning i illustr o reklamteckning
13223,Utbildning i reklam o dekoration specialkurs
13228,"Utbildning för reklam o bokhantverk, annan"
13229,"Utbildning för reklam o bokhantverk, ospec"
13230,Fotoutbildning (TV-foto)
13288,"Bild-/formkonstnärlig utbildning, annan"
13299,"Bild-/formkonstnärlig utbildning, ospec"
13300,Musikutbildning grundläggande
13301,Musikutbildning inriktad mot musikyrken speckurs
13309,2-årig musiklinje gymnasieskolan
13330,Lägre organist- o kantorsutbildning
13388,Musikutbildning (grundläggande) annan
13399,Musikutbildning (grundläggande) ospec
13400,Lekmanna eller predikantutbildning protestantisk
13410,Lekmanna eller predikantutbildning kristen
13488,Religiös utbildning (ej kristen)
13499,Religiös utbildning (lekm. eller pred.utb.)
13888,Annan utb för estet/humanistisk/rel verksamhet
13999,Ospec utb för estet/humanistisk/rel verksamhet
14100,Skådespelarutbildning
14110,Dansarutbildning
14120,Scenteknisk utbildning
14130,"Ljudtekniker, gymn. påb.utb. 1 år"
14188,"Scenisk utbildning, annan"
14199,"Scenisk utbildning, ospec"
14200,Konstnärlig tvärutbildning
14201,Bildkonstnärlig utbildning
14208,"Bild/formkonstnärlig utbildning, annan"
14209,"Bild/formkonstnärlig utbildning, ospec"
14210,Textilkonstnärlig tvärutbildning
14211,Textil- o modeteckn/mönsterritning
14212,Konstsömnad/konstvävning mm
14218,"Textilkonstnärlig utbildning, annan"
14219,"Textilkonstnärlig utbildning, ospec"
14220,Vidareutbildning för rekl/bokhantv tvärutbildning
14221,Vidareutbildning för dekoratörer
14222,Vidareutbildning för tecknare
14228,"Utbildning för reklam o bokhantverk, annan"
14229,"Utbildning för reklam o bokhantverk, ospec"
14230,Fotoutbildning (TV-foto)
14240,Kommunikation o media utbildning (Pu)
14241,"Medieprogrammet, gren information och reklam"
14248,Mediautbildning
14251,"Hög kurs i hård/mjuk sl, påb till est-pra linje"
14288,"Bild-/formkonstnärlig utbildning, annan"
14299,"Bild-/formkonstnärlig utbildning, ospec"
14300,Allmän musikteoretisk utbildning
14310,Sångutbildning
14320,Musikinstrum utbildning piano
14321,Musikinstrum utbildning violin
14322,Musikinstrum utbildning gitarr
14328,"Musikinstrum utbildning, annan"
14329,"Musikinstrum utbildning, ospec"
14330,Organist- o kantorsexamen
14341,Pianostämmarutbildning
14342,Pianoteknikerutbildning
14348,"Instrumenttekniker utbildning, annan"
14349,"Instrumenttekniker utbildning, ospec"
14380,Musikutbildning högre specialkurs
14388,"Musikutbildning, annan"
14399,"Musikutbildning, ospec"
14400,Pastors/missionutbildning protestant
14410,Pastor/predikutbildning kristen
14488,Pastor/predikutbildning ej kristen
14499,Religiös utbilding (past. pred. el. mission.utb.)
14500,"Estetiska programmet, gren dans och teater"
14501,"Estetiska programmet, gren konst och formgivning"
14502,"Estetiska programmet, gren musik"
14508,Estetiska programmet
14509,Estetiska programmet
14888,Annan utb för estetisk/humanistisk/rel verksanhet
14999,Ospec utb för estetisk/humanistisk/rel verksanhet
15000,Teol fil utbildning
15010,Diakonissutbildning pedagogiska linjen
15011,Diakonissutbildning församlingsvårdslinjen
15018,"Diakonissutbildning, annan"
15019,"Diakonissutbildning, ospec"
15088,"Humanistisk, teologisk/social tvärutbildning,annan"
15099,"Humanistisk, teologisk/social tvärutbildning,ospec"
15100,Scen/bildmediakonstnärlig utbildning
15110,Dansarutbildning
15120,Allmänpraktisk medieutbildning
15121,Medieutbildning för film/TV radio o teater
15127,Bildmediautbildning maskeringslinje
15128,"Bildmediautbildning, annan"
15129,"Bildmediautbildning, ospec"
15188,Scenisk eller bildmediekonstnärlig utbildning
15199,Scenisk eller bildmediekonstnärlig utbildning
15200,Konstfacklig utbildning måln/teckn
15201,Konstfacklig utbildning textilkonst
15202,Konstfacklig utbildning skulptur
15203,Konstfacklig utbildning keramik/glas
15204,Konstfacklig utbildning möbel/inredning
15205,Konstfacklig utbildning metall/plast
15206,Konstfacklig utbildning grafisk formgivning
15207,Konstfacklig utbildning fotografi
15208,"Konstfacklig utbildning, annan linje"
15209,"Konstfacklig utbildning, ospec linje"
15210,Konservatorsutbildning
15288,Bild- och formkonstnärlig utbildning
15299,Bild- och formkonstnärlig utbildning
15310,Sångutbildning
15320,Solist/ensembleutbildning piano
15321,Solist/ensembleutbildning violin
15322,Solist/ensembleutbildning gitarr
15328,Solist/ensembleutbildning
15329,Solist/ensembleutbildning
15330,Kyrkomusikalisk utbildning
15388,"Musikutbildning, annan"
15399,"Musikutbildning, ospec"
15400,Pastor/missionärutbildning protestant
15410,Pastor/missionärutbildning kristen
15488,Minst 20 p i teologi vid högskola el motsv.
15499,Ospecificerad teologisk utbildning
15510,Tolklinjen engelska
15511,Tolklinjen finska
15512,Tolklinjen franska
15513,Tolklinjen grekiska
15514,Tolklinjen ryska
15515,Tolklinjen serbokroatiska
15516,Tolklinjen spanska
15517,Tolklinjen turkiska
15518,Tolkutbildning
15519,Tolkutbildning
15530,Språkkonsultlinjen
15540,Utbildning för teckenspråkstolkar
15588,"Tolk-, teckenspråkstolk- eller översättarutbildning"
15599,"Tolk-, teckenspråkstolk- eller översättarutbildning"
15600,Högskoleexamen inom hum/teol eller estet. område
15601,Minst 20 p vid högsk i fil el ide-o.ldhist el motsv
15602,Minst 20 p vid högsk i hist (etnogr etnol arkeo od)
15603,Minst 20 p vid högsk i litteratur
15660,Minst 20 p vid högsk i engelska
15661,Minst 20 p vid högsk i franska
15662,Minst 20 p vid högsk i klass språk grek latin
15663,Minst 20 p vid högsk i ryska
15664,Minst 20 p vid högsk i spanska
15665,Minst 20 p vid högsk i svenska övr nord språk
15666,Minst 20 p vid högsk i tyska
15668,Minst 20 p vid högsk i språkvetenskap fonetik
15669,Minst 20 p vid högsk i språk
15688,Humanistisk utbildning minst 20 p
15699,Humanist stud minst 20 p
15888,Annan utb för estetisk/humanistisk/rel verksanhet
15999,Logonom eller talpedagogutbildning
16101,Skådespelarutbildning dramatik/bildmediekonstutb
16108,Skådespelarutbildning vid högskola eller motsv
16109,Skådespelarutbildning vid högskola eller motsv
16110,Dans o koreografutbildning
16120,Logonom eller talpedagogutbildning
16130,Dockteaterutbildning
16141,Medieutbildning inom film/tv och teater
16188,Scenisk/bildmediakonstnärlig utbildning
16199,Scenisk/bildmediakonstnärlig utbildning
16200,"Högre utbildning bild o form(målning,teckning)"
16201,Högre utbildning textilkonst
16202,Högre utbildning skulptur
16203,Högre utbildning keramik/glas
16204,Högre utbildning möbel/inredn
16205,Högre utbildning metall/plast
16206,Högre utbildning grafisk formgivn
16207,Högre utbildning tredimensionell gestaltning
16208,Högre utbild/formkonstn utbildn
16209,Högre utbild/formkonstn utbildn
16210,Konsthögskola eller motsv. målar
16211,Konsthögsk/motsv skulptur
16212,Konsthögsk/motsv grafik
16213,Konsthögsk/motsv arkitektur
16218,Konsthögsk/motsv
16219,Konsthögsk/motsv
16220,Designlinje möbler/inredn
16221,Designlinje grafiksk formgiv informationsdesign
16222,Designlinje produktdesign i metall o plast
16223,Designlinje produktdesign ii textil
16224,Designlinje produktdesign iii teko/glas/keram/papp
16228,Designlinje
16229,Designlinje
16230,Konsthantverkslinjen keramik
16231,Konsthantverkslinjen metall
16232,Konsthantverkslinjen textil
16238,Konsthantverkslinje
16239,Konsthantverkslinjen
16249,Fotograflinjen
16259,Konservatorslinjen
16288,Bild-/formkonstnärlig utbildning
16299,Bild-/formkonstnärlig utbildning
16310,Musikhögsk el likn solosångsklassen
16311,Musikhögsk el likn musikdram/scen/dramsång
16318,"Musikhögsk el likn, vokal linje"
16319,"Musikhögsk el likn, vokal linje"
16320,Musikhögsk el likn instrum utbildning piano
16321,Musikhögsk el likn instrum utbildning gitarr
16322,Musikhögsk el likn instrum utbildning harpa
16323,Musikhögsk el likn instrum utbildning stråkinstr
16324,Musikhögsk el likn instrum utbildning blåsinstr
16325,Organistexamen
16328,Musikhögsk el likn instrum utbildning
16329,Musikhögsk el likn instrum utbildning
16330,Militär musikdirektörsutbildning
16388,Musikutbildning vid högskola
16399,Musikutbildning vid högskola
16400,Bibliotekarielinjen
16401,Dokumentalistlinjen
16408,Bibliotekarieutbildning
16409,Bibliotekarieutbildning
16410,Bibliotekarieutbildning vid sth st bibl motsv
16488,Bibliotekarieutbildning
16499,Bibliotekarieutbildning
16500,Teol kand utbildning
16510,Religionsvetenskap linje
16516,Praktisk-teologisk utbildning
16517,Församl.sekr.utbildning påbyggnadsutbildning
16528,Tros- och livsåsk.vetenskapl. linje
16529,Utbildning i tros- och livsåskådningsfrågor
16530,Pastors o missionärutbildning vid teol. sem.
16588,Teologisk- religionsvet. utbildning
16599,Teologisk- religionsvet. utbilnding
16600,Fil kand engelska/tyska
16601,Fil kand engelska/franska
16602,Fil kand ry/eng/ty/el fr
16603,Fil kand engelska/spanska
16604,Fil kand franska/spanska
16605,Fil kand tyska/franska
16606,Fil kand latin/grekiska
16607,Fil kand eng/ty/fr
16608,Fil kand språk el motsv
16609,Fil kand språk el motsv
16610,Fil kand engelska/svenska
16611,Fil kand tyska/svenska
16612,Fil kand franska/svenska
16613,Fil kand eng/nord sp/litth
16614,Fil kand ty/nord sp/litth
16615,Fil kand fr/nord sp/litth
16616,Fil kand eng/fr/sv
16617,Fil kand eng/ty/sv
16618,"Fil kand sv och andra språk, el motsv"
16619,"Fil kand sv och andra språk, el motsv"
16620,Fil kand eng/ty/hist
16621,Fil kand eng/ty/samhk
16622,Fil kand eng/fr/hist
16624,Fil kand eng/fr/samhk
16625,Fil kand engelska/historia
16626,Fil kand tyska/historia
16627,Fil kand franska/historia
16628,Fil kand språk/hist/samhk
16629,Fil kand språk/hist/samhk
16630,Fil kand sv/eng/hist
16631,Fil kand sv/eng/samhk
16632,Fil kand sv/ty/hist
16633,Fil kand sv/ty/samhk
16634,Fil kand sv/fr/hist
16635,Fil kand sv/fr/samhk
16638,Fil kand moderna språk sv hi/samhk
16639,Fil kand moderna språk sv hi/samhk
16640,Fil kand svenska/historia
16641,Fil kand sv/hist/samhk
16642,Fil kand sv/hist/geogr
16643,Fil kand sv/hist/ide o lärd hist
16644,Fil kand sv/hist/musikv
16645,Fil kand nord sp/litthist/hist
16646,Fil kand nord sp/litthist/fil
16647,Fil kand nord sp/litthist/geogr
16648,"Fil kand sv, moderna språk ingår ej"
16649,"Fil kand sv, moderna språk ingår ej"
16650,Fil kand krist/filosofi
16651,Fil kand krist/nord sp/litth
16652,Fil kand religionskuns/kristendkuns/hist
16653,Fil kand religkunsk/kristendkuns/hist/eng
16654,Fil kand religkunsk/krist/hist/ide o lärdh
16655,Fil kand religkunsk/krist/svenska
16656,Fil kand religkunsk/krist/svenska/eng
16657,Fil kand religkunsk/krist/svenska/samhk
16658,Fil kand komb m krist o religiokunsk
16659,Fil kand komb m krist o religkunskap
16660,Fil kand fornk/folklivsf
16661,Fil kand fornk/folklf/konstv
16662,Fil kand fornk/folklf/hist
16663,Fil kand fornk/folkl/kl fornk
16664,Fil kand fornk/folkl/socant
16665,Fil kand fornk/folkl/museit
16666,Fil kand konst/lit/soc/teater
16667,Fil kand konst/lit/soc/musik
16668,Fil kand komb museiv/musik o konstv
16669,Fil kand komb museiv/musik o konstv
16670,Fil kand historia/statskunskap
16671,Fil kand hist/statsk/natekon
16672,Fil kand historia/samhk
16673,Fil kand hist/samhk/geogr
16674,Fil kand hist/samhk/ide-lärdh
16675,Fil kand historia/geografi
16676,Fil kand historia/filosofi/psy
16678,Fil kand komb hist/samhk
16679,Fil kand komb hist/samhk
16680,"Kand-examen, fördjup-ämne inom hist. fil. ämnen"
16681,"Kand-examen, fördjup-ämne inom sv/nord språk"
16682,"Kand-examen, fördjup-ämne inom engelska"
16683,"Kand-examen, fördjup-ämne inom tyska"
16684,"Kand-examen, fördjup-ämne inom franska"
16685,"Kand-examen, fördjup-ämne inom övriga språk"
16686,"Kand-examen, fördjup-ämne inom teologi"
16687,"Kand-examen, fördjup-ämne inom konstn./estet ämnen"
16688,"Kand-examen, annat fördjupn-ämne"
16689,"Kand-examen, ospec fördjupn-ämne"
16699,"Fil kand / Kand-examen, est/hum/teol ämnen"
16700,Fil mag engelska/tyska
16701,Fil mag engelska/franska
16702,Fil mag ryska/eng/ty el fr
16703,Fil mag engelska/spanska
16704,Fil mag franska/spanska
16705,Fil mag tyska/franska
16706,Fil mag latin/grekiska
16707,Fil mag eng/ty/fr
16708,Fil mag komb m språk
16709,Fil mag komb m språk
16710,Fil mag engelska/svenska
16711,Fil mag tyska/svenska
16712,Fil mag franska/svenska
16713,Fil mag eng/nord sp/litthist
16714,Fil mag ty/nord sp/litthist
16715,Fil mag fr/nord sp/litthist
16716,Fil mag eng/fr/sv
16717,Fil mag eng/ty/sv
16718,Fil mag komb moderna språk m svenska
16719,Fil mag komb moderna språk m svenska
16720,Fil mag eng/ty/hist
16721,Fil mag eng/ty/samhk
16722,Fil mag eng/fr/hist
16724,Fil mag eng/fr/samhk
16725,Fil mag engelska/historia
16726,Fil mag tyska/historia
16727,Fil mag franska/historia
16728,Fil mag kom moderna spr/hi/s
16729,Fil mag komb moderna spr/hi/s
16730,Fil mag sv/eng/hist
16731,Fil mag sv/eng/samhk
16732,Fil mag sv/ty/hist
16733,Fil mag sv/ty/samhk
16734,Fil mag sv/fr/hist
